42.424185, -71.142995
42.424211, -71.143006
42.42424, -71.143012
42.424269, -71.143016
42.424297, -71.143023
42.424328, -71.143026
42.424359, -71.143037
42.424388, -71.143052
42.424417, -71.14307
42.424448, -71.143086
42.424493, -71.143119
42.424551, -71.143131
42.424592, -71.143127
42.424629, -71.143123
42.424669, -71.143124
42.424705, -71.14313
42.424735, -71.143136
42.424766, -71.143138
42.424795, -71.143141
42.424825, -71.143151
42.424859, -71.143164
42.424894, -71.143178
42.424927, -71.143189
42.424963, -71.143203
42.425, -71.143212
42.425036, -71.143226
42.425077, -71.14324
42.425111, -71.143256
42.425142, -71.143274
42.425168, -71.143299
42.425196, -71.143323
42.425221, -71.143351
42.425248, -71.143382
42.42527, -71.143406
42.425293, -71.14343
42.425313, -71.143456
42.425333, -71.143488
42.425352, -71.143517
42.425374, -71.143548
42.4254, -71.14359
42.425421, -71.143626
42.425447, -71.143655
42.425466, -71.143691
42.425486, -71.143731
42.425511, -71.143764
42.425531, -71.143795
42.425557, -71.143826
42.425579, -71.143857
42.425605, -71.143894
42.425617, -71.143931
42.425648, -71.143991
42.425666, -71.144024
42.425686, -71.144053
42.425723, -71.144104
42.425743, -71.144135
42.425765, -71.144161
42.425793, -71.144191
42.425816, -71.14422
42.425842, -71.14425
42.425881, -71.14431
42.4259, -71.144343
42.425919, -71.144378
42.425949, -71.144444
42.425975, -71.144478
42.426001, -71.144512
42.426019, -71.144546
42.426038, -71.144576
42.426055, -71.144611
42.426077, -71.144643
42.426094, -71.144676
42.426118, -71.14472
42.426142, -71.144764
42.426165, -71.1448
42.42619, -71.144829
42.426211, -71.144854
42.426238, -71.144879
42.426265, -71.144908
42.426306, -71.144941
42.426346, -71.144975
42.426368, -71.144998
42.426395, -71.145008
42.426434, -71.145
42.426488, -71.145024
42.426521, -71.145043
42.426548, -71.145064
42.426572, -71.145087
42.4266, -71.145101
42.426638, -71.145133
42.426666, -71.145156
42.426696, -71.14518
42.426721, -71.145198
42.426752, -71.145216
42.426791, -71.145229
42.426822, -71.14525
42.426851, -71.145267
42.42688, -71.14528
42.426911, -71.145293
42.426936, -71.145311
42.426967, -71.14531
42.426998, -71.145316
42.427033, -71.145316
42.427067, -71.145316
42.4271, -71.145315
42.42714, -71.145317
42.427179, -71.145316
42.427215, -71.145317
42.42725, -71.145321
42.427286, -71.145319
42.427324, -71.14532
42.427358, -71.145321
42.42739, -71.145327
42.427424, -71.145327
42.427455, -71.145322
42.427488, -71.145317
42.427535, -71.145311
42.427576, -71.145301
42.427617, -71.145285
